id,season_type,two_way_winner,handicap_winner,over_under_result,home_line_margin,over_under,home_fatigue,away_fatigue
400489262,2,away,away,,-7.0,,2,2
400489263,2,away,away,,-5.5,,2,2
400489264,2,home,home,,5.0,,3,3
400489265,2,away,away,,-3.0,,3,3
400489266,2,away,away,,-0.0,,2,3
400489268,2,away,away,,-3.5,,3,3
400489267,2,away,away,,-4.0,,3,3
400489269,2,away,away,,2.5,,3,2
400489270,2,home,home,,-3.5,,3,2
400489271,2,home,home,,-3.5,,2,2
400489272,2,away,away,,-2.5,,3,3
400489273,2,home,home,,-1.5,,3,2
400489274,2,home,away,,-9.0,,2,3
400489275,2,home,home,,-11.5,,3,3
400489276,2,home,home,,-8.0,,2,3
400489277,2,home,home,,-11.5,,3,3
400489278,2,away,away,,-11.5,,3,2
400489279,2,home,away,,-6.5,,3,3
400489280,2,home,away,,-6.5,,4,3
400489281,2,away,away,,-2.5,,3,3
400489282,2,away,away,,-1.5,,2,2
400489283,2,away,away,,5.5,,2,3
400489284,2,home,away,,-9.5,,2,2
400489285,2,away,away,,-5.5,,3,3
400489286,2,home,home,,-5.5,,3,3
400489287,2,home,home,,-11.5,,3,3
400489288,2,away,away,,-2.5,,3,3
400489289,2,home,home,,-8.0,,3,3
400489290,2,away,away,,-0.0,,4,3
400489291,2,away,away,,-3.0,,3,3
400489292,2,away,away,,2.0,,3,3
400489293,2,away,away,,5.5,,3,3
400489294,2,away,away,,-4.0,,3,3
400489295,2,home,away,,-3.0,,3,2
400489296,2,away,tie,,2.0,,3,2
400489297,2,home,home,,-7.5,,4,2
400489298,2,away,away,,3.5,,3,3
400489299,2,home,tie,,-4.0,,1,3
400489300,2,away,home,,9.5,,2,3
400489301,2,home,home,,2.5,,2,2
400489302,2,home,home,,-7.5,,2,2
400489303,2,away,away,,1.5,,2,2
400489304,2,home,home,,-7.0,,1,0
400489305,2,home,home,,-2.5,,2,2
400489306,2,home,away,,-3.0,,2,3
400489307,2,home,home,,7.5,,2,2
400489308,2,home,home,,-5.5,,3,2
400489309,2,home,home,,-2.5,,1,3
400489310,2,home,home,,-11.5,,1,3
400489311,2,home,home,,-6.5,,3,3
400489312,2,home,home,,-3.0,,1,2
400489313,2,home,away,,-6.5,,2,2
400489314,2,away,away,,2.0,,1,2
400489315,2,home,tie,,-9.0,,3,2
400489316,2,home,home,,-2.0,,2,2
400489317,2,away,away,,6.5,,2,2
400489318,2,home,home,,-10.0,,2,0
400489319,2,away,away,,-1.0,,1,3
400489320,2,home,away,,-12.5,,3,2
400489321,2,away,home,,5.0,,3,3
400489322,2,home,home,,-0.0,,2,2
400489323,2,home,home,,-3.5,,2,4
400489324,2,home,away,,-12.5,,3,2
400489325,2,away,away,,-8.0,,3,1
400489326,2,away,away,,-4.0,,2,2
400489327,2,away,away,,-4.0,,2,2
400489328,2,away,away,,-5.0,,2,2
400489329,2,home,home,,3.5,,2,2
400489330,2,away,away,,1.5,,2,3
400489331,2,home,home,,-2.0,,2,2
400489332,2,away,away,,-7.0,,3,2
400489333,2,away,away,,-2.0,,1,3
400489334,2,home,home,,-13.0,,1,3
400489335,2,away,away,,5.0,,2,3
400489337,2,away,away,,-11.5,,4,2
400489338,2,home,home,,-13.0,,3,2
400489336,2,away,away,,-1.5,,2,2
400489339,2,away,away,,-4.5,,2,3
400489340,2,away,away,,-7.0,,2,2
