id,season_type,two_way_winner,over_under_result,home_line_margin,over_under,home_b2b,away_b2b
301018014,1,away,,,,0,0
301018029,1,home,,,,0,0
301018024,1,away,,,,0,0
301018009,1,home,,,,0,0
301019005,1,home,,,,0,0
301019008,1,home,,,,0,0
301019018,1,home,,,,0,0
301019016,1,away,,,,0,0
301019007,1,home,,,,0,1
301019013,1,away,,,,0,0
301019021,1,home,,,,0,1
301019012,1,away,,,,0,0
301020030,1,home,,,,0,1
301020019,1,home,,,,0,0
301020020,1,home,,,,1,1
301020028,1,away,,,,0,0
301020002,1,home,,,,0,1
301021005,1,home,,,,0,0
301021001,1,home,,,,0,0
301021025,1,home,,,,0,0
301021024,1,home,,,,0,0
301021013,1,home,,,,0,0
301021022,1,home,,,,0,0
301022028,1,home,,,,0,0
301022030,1,home,,,,0,0
301022008,1,away,,,,0,0
301022004,1,home,,,,0,0
301022006,1,home,,,,0,1
301022015,1,away,,,,0,0
301022026,1,home,,,,0,0
301022013,1,home,,,,1,1
301022021,1,away,,,,0,1
301026002,2,home,,,,0,0
301026022,2,home,,,,0,0
301026013,2,home,,,,0,0
301027005,2,home,,,,0,1
301027017,2,home,,,,0,0
301027020,2,away,,,,0,1
301027028,2,away,,,,0,0
301027003,2,home,,,,0,0
301027016,2,away,,,,0,0
301027025,2,home,,,,0,0
301027029,2,away,,,,0,0
301027006,2,home,,,,0,0
301027024,2,home,,,,0,0
301027007,2,home,,,,0,0
301027009,2,home,,,,0,1
301027012,2,away,,,,0,1
301028019,2,home,,,,0,0
301028026,2,away,,,,1,0
301029017,2,home,,,,0,1
301029020,2,away,,,,0,1
301029028,2,home,,,,0,0
301029030,2,away,,,,1,1
301029002,2,home,,,,0,0
301029003,2,home,,,,0,0
301029008,2,away,,,,0,0
301029014,2,home,,,,0,1
301029016,2,home,,,,0,0
301029006,2,away,,,,0,0
301029009,2,home,,,,0,0
301029021,2,away,,,,1,0
301030001,2,home,,,,1,1
301030005,2,away,,,,1,1
301030018,2,away,,,,1,0
301030004,2,home,,,,0,1
301030011,2,home,,,,0,0
301030029,2,home,,,,1,1
301030010,2,away,,,,0,1
301030015,2,home,,,,1,0
301030024,2,away,,,,0,1
301031017,2,away,,,,0,1
301031012,2,away,,,,1,1
301031025,2,away,,,,1,0
301031013,2,home,,,,0,0
301101004,2,home,,,,0,0
301101023,2,home,,,,0,0
301101012,2,away,,,,0,0
301102005,2,away,,,,0,0
301102027,2,home,,,,0,0
301102008,2,away,,,,0,0
301102014,2,home,,,,0,0
301102015,2,away,,,,0,1
301102013,2,home,,,,0,0
301103001,2,home,,,,1,1
301103017,2,away,,,,0,0
301103019,2,home,,,,0,1
301103020,2,home,,,,1,0
301103002,2,home,,,,0,1
301103010,2,away,,,,0,0
301103007,2,away,,,,0,0
301103026,2,home,,,,0,0
301103021,2,away,,,,0,0
301103009,2,home,,,,0,1
301103012,2,home,,,,0,0
301103023,2,away,,,,0,1
301104004,2,away,,,,0,0
301104022,2,away,,,,0,1
301105011,2,away,,,,0,1
301105019,2,home,,,,0,0
301105020,2,away,,,,0,0
301105008,2,home,,,,0,0
301105018,2,home,,,,0,0
301105002,2,home,,,,0,1
301105003,2,home,,,,0,0
301105016,2,away,,,,0,0
301105021,2,home,,,,0,0
301105007,2,home,,,,0,0
301105009,2,home,,,,0,0
301105013,2,home,,,,0,0
301106027,2,away,,,,1,1
301106030,2,away,,,,1,1
301106014,2,home,,,,0,1
301106015,2,away,,,,0,1
301106024,2,home,,,,0,0
301106006,2,away,,,,0,1
301106026,2,home,,,,1,1
301106022,2,home,,,,0,1
301106023,2,away,,,,0,1
301107018,2,away,,,,0,0
301107001,2,away,,,,1,1
301107008,2,home,,,,0,1
301107010,2,home,,,,1,0
301107025,2,away,,,,0,0
301107013,2,home,,,,0,1
301108019,2,home,,,,0,0
301108028,2,away,,,,0,0
301108030,2,away,,,,0,0
301108004,2,home,,,,0,0
301108029,2,home,,,,0,0
301108006,2,home,,,,0,1
301109011,2,home,,,,0,1
301109017,2,away,,,,0,0
301109014,2,away,,,,0,0
301109003,2,home,,,,0,0
301109015,2,home,,,,0,0
301109022,2,home,,,,0,0
301109013,2,home,,,,0,0
301110001,2,away,,,,0,1
301110019,2,away,,,,0,1
301110027,2,home,,,,0,0
301110028,2,away,,,,0,0
301110005,2,away,,,,1,1
301110018,2,away,,,,1,0
301110025,2,home,,,,0,0
301110029,2,away,,,,0,0
301110024,2,home,,,,0,1
301110023,2,away,,,,0,1
301111004,2,home,,,,0,1
301111014,2,away,,,,0,0
301111007,2,home,,,,0,0
301112001,2,away,,,,0,0
301112011,2,away,,,,0,0
301112019,2,away,,,,0,0
301112027,2,away,,,,0,0
301112016,2,home,,,,0,0
301112006,2,home,,,,0,0
301112021,2,home,,,,0,0
301112025,2,home,,,,0,0
301112012,2,away,,,,0,0
301113017,2,away,,,,0,1
301113030,2,away,,,,1,1
301113005,2,away,,,,0,1
301113014,2,home,,,,0,1
301113003,2,home,,,,0,1
301113004,2,home,,,,0,1
301113029,2,away,,,,0,0
301113015,2,home,,,,0,0
301113024,2,home,,,,0,1
301114001,2,home,,,,1,1
301114023,2,away,,,,1,1
301114025,2,away,,,,0,1
301114018,2,away,,,,0,0
301114013,2,away,,,,0,0
301115019,2,home,,,,0,0
301115030,2,home,,,,0,0
301115006,2,home,,,,0,0
301115021,2,home,,,,1,0
301115026,2,away,,,,0,1
301115009,2,home,,,,0,0
301115012,2,away,,,,0,0
301116005,2,home,,,,0,0
301116011,2,away,,,,0,0
301116027,2,home,,,,0,0
301116015,2,away,,,,0,0
301116029,2,away,,,,1,0
301116010,2,away,,,,0,0
301116007,2,home,,,,1,0
301117014,2,home,,,,0,0
301117020,2,away,,,,1,1
301117002,2,home,,,,0,1
301117008,2,away,,,,0,1
301117003,2,home,,,,0,0
301117016,2,home,,,,0,0
301117025,2,home,,,,0,1
301117026,2,home,,,,0,0
301117024,2,home,,,,0,1
301117023,2,away,,,,0,1
301118011,2,home,,,,0,1
301118019,2,home,,,,0,1
301118022,2,home,,,,0,0
301119002,2,away,,,,0,0
301119020,2,home,,,,0,0
301119027,2,home,,,,0,0
301119028,2,home,,,,0,0
301119014,2,home,,,,0,0
301119003,2,home,,,,0,0
301119016,2,away,,,,0,0
301119026,2,away,,,,0,0
301119006,2,away,,,,0,0
301119023,2,home,,,,0,0
301119009,2,away,,,,0,0
301120011,2,away,,,,0,0
301120030,2,home,,,,1,0
301120001,2,away,,,,0,1
301120029,2,home,,,,1,1
301120015,2,away,,,,1,1
301120024,2,home,,,,1,1
301120007,2,home,,,,0,1
301120022,2,away,,,,0,1
301120012,2,away,,,,0,1
301121028,2,home,,,,1,1
301121008,2,home,,,,0,1
301121023,2,away,,,,1,1
301121013,2,home,,,,0,0
301122001,2,away,,,,0,0
301122014,2,away,,,,0,0
301122025,2,home,,,,0,0
301122010,2,away,,,,0,0
301122024,2,home,,,,0,0
301122026,2,home,,,,0,0
301122009,2,away,,,,1,0
301122012,2,home,,,,0,0
301123011,2,home,,,,1,0
301123017,2,home,,,,0,1
301123027,2,home,,,,0,0
301123018,2,home,,,,0,0
301123006,2,home,,,,0,0
301123013,2,home,,,,0,0
301124005,2,home,,,,1,0
301124028,2,home,,,,0,1
301124030,2,away,,,,1,1
301124002,2,home,,,,0,1
301124019,2,home,,,,0,0
301124016,2,away,,,,0,0
301124025,2,away,,,,0,1
301124029,2,home,,,,0,1
301124010,2,home,,,,0,0
301124021,2,away,,,,0,1
301124026,2,home,,,,0,0
301125001,2,home,,,,0,0
301125012,2,home,,,,0,0
301126019,2,home,,,,0,0
301126030,2,home,,,,0,0
301126002,2,home,,,,0,0
301126008,2,home,,,,0,0
301126014,2,home,,,,0,0
301126011,2,away,,,,0,0
301126024,2,away,,,,0,0
301126007,2,home,,,,0,0
301126021,2,home,,,,0,1
301126026,2,home,,,,0,0
301126029,2,home,,,,0,0
301126022,2,away,,,,0,0
301127018,2,away,,,,0,1
301127027,2,away,,,,0,1
301127005,2,home,,,,1,1
301127020,2,home,,,,1,0
301127016,2,away,,,,0,1
301127006,2,home,,,,1,1
301127015,2,home,,,,1,1
301127023,2,away,,,,0,1
301128028,2,away,,,,1,1
301128008,2,away,,,,1,1
301128003,2,away,,,,1,1
301128012,2,away,,,,1,1
301128010,2,home,,,,0,0
301128017,2,home,,,,1,0
301128007,2,home,,,,0,0
301128013,2,away,,,,0,0
301129014,2,home,,,,0,0
301129025,2,home,,,,1,0
301129006,2,home,,,,0,1
301129026,2,home,,,,0,0
301130005,2,away,,,,0,0
301130019,2,home,,,,0,0
301130020,2,home,,,,0,0
301130018,2,home,,,,0,0
301130029,2,home,,,,0,0
301130023,2,away,,,,0,0
301130009,2,away,,,,0,0
301201001,2,home,,,,0,1
301201017,2,away,,,,1,0
301201028,2,home,,,,0,0
301201002,2,home,,,,1,1
301201014,2,home,,,,0,1
301201003,2,home,,,,0,0
301201004,2,away,,,,0,1
301201006,2,home,,,,0,0
301201010,2,home,,,,0,1
301201007,2,home,,,,0,0
301201026,2,home,,,,0,1
301201012,2,home,,,,0,1
301202005,2,away,,,,0,1
301202009,2,away,,,,0,0
301203027,2,home,,,,0,0
301203028,2,home,,,,0,0
301203030,2,home,,,,0,0
301203001,2,home,,,,0,0
301203008,2,away,,,,0,0
301203002,2,home,,,,0,0
301203003,2,away,,,,0,0
301203029,2,away,,,,0,0
301203024,2,home,,,,0,0
301203007,2,home,,,,0,0
301203021,2,home,,,,1,0
301203013,2,home,,,,0,0
301203026,2,away,,,,0,0
301204014,2,home,,,,0,1
301204020,2,home,,,,1,1
301204004,2,home,,,,1,1
301204016,2,home,,,,1,0
301204015,2,home,,,,0,1
301204023,2,away,,,,1,1
301205017,2,away,,,,1,1
301205028,2,away,,,,1,1
301205008,2,home,,,,1,0
301205024,2,home,,,,0,0
301205025,2,home,,,,0,0
301205007,2,home,,,,0,0
301205021,2,home,,,,0,0
301205022,2,home,,,,0,0
301206011,2,home,,,,0,0
301206019,2,away,,,,0,0
301206018,2,home,,,,0,0
301206004,2,home,,,,0,1
301206015,2,away,,,,0,0
301206026,2,home,,,,0,1
301206012,2,home,,,,1,0
301207001,2,home,,,,1,0
301207020,2,home,,,,0,0
301207030,2,home,,,,0,0
301207006,2,home,,,,0,0
301207010,2,home,,,,0,0
301207022,2,home,,,,0,0
301207013,2,home,,,,0,0
301208002,2,home,,,,0,1
301208005,2,away,,,,1,0
301208018,2,home,,,,0,0
301208003,2,home,,,,0,1
301208015,2,home,,,,0,0
301208016,2,away,,,,0,0
301208024,2,home,,,,0,1
301208021,2,away,,,,1,0
301208026,2,away,,,,0,0
301208023,2,home,,,,0,1
301208012,2,away,,,,0,1
301209020,2,away,,,,0,1
301209006,2,home,,,,0,0
301209022,2,home,,,,0,0
301210011,2,home,,,,0,0
301210027,2,away,,,,0,0
301210028,2,away,,,,0,0
301210003,2,away,,,,0,0
301210004,2,home,,,,0,0
301210016,2,home,,,,0,0
301210015,2,home,,,,0,0
301210024,2,home,,,,0,0
301210021,2,away,,,,0,1
301210026,2,home,,,,0,1
301210009,2,away,,,,0,0
301211012,2,away,,,,0,0
301211001,2,home,,,,1,1
301211030,2,away,,,,1,0
301211008,2,away,,,,1,1
301211004,2,home,,,,1,1
301211006,2,home,,,,0,1
301211010,2,home,,,,1,0
301211023,2,away,,,,0,1
301212018,2,home,,,,1,1
301212020,2,home,,,,0,1
301212017,2,away,,,,0,1
301212024,2,home,,,,1,1
301212025,2,home,,,,0,1
301212012,2,away,,,,0,0
301213014,2,home,,,,0,0
301213004,2,home,,,,0,0
301213029,2,home,,,,0,0
301213006,2,away,,,,0,0
301213026,2,home,,,,0,0
301214017,2,away,,,,0,0
301214027,2,away,,,,0,0
301214030,2,home,,,,0,0
301214008,2,home,,,,0,0
301214010,2,home,,,,0,0
301214007,2,home,,,,0,0
301214009,2,home,,,,1,0
301215011,2,away,,,,0,1
301215018,2,away,,,,0,0
301215020,2,home,,,,1,0
301215028,2,away,,,,1,0
301215014,2,home,,,,0,0
301215003,2,home,,,,0,1
301215025,2,home,,,,0,1
301215029,2,home,,,,0,1
301215024,2,home,,,,0,0
301215021,2,home,,,,0,1
301215006,2,home,,,,0,0
301216017,2,home,,,,0,0
301216002,2,home,,,,1,0
301216007,2,away,,,,0,1
301217011,2,home,,,,0,0
301217018,2,away,,,,0,0
301217020,2,away,,,,0,0
301217028,2,home,,,,0,1
301217001,2,home,,,,1,0
301217008,2,away,,,,0,0
301217003,2,home,,,,0,0
301217025,2,home,,,,0,0
301217010,2,home,,,,0,0
301217006,2,home,,,,0,0
301217022,2,home,,,,0,0
301218019,2,away,,,,0,1
301218027,2,away,,,,0,1
301218005,2,home,,,,1,1
301218004,2,away,,,,0,1
301218015,2,away,,,,0,1
301218024,2,home,,,,0,1
301218007,2,home,,,,0,1
301218022,2,home,,,,1,0
301219002,2,home,,,,0,1
301219017,2,home,,,,1,1
301219028,2,away,,,,1,1
301219008,2,home,,,,1,1
301219023,2,away,,,,1,1
301219025,2,away,,,,0,0
301220001,2,home,,,,0,0
301220005,2,away,,,,0,0
301220011,2,home,,,,0,0
301220027,2,home,,,,0,0
301220014,2,away,,,,0,0
301220024,2,home,,,,0,1
301220022,2,home,,,,0,0
301220009,2,away,,,,0,0
301220012,2,home,,,,0,0
301221019,2,away,,,,1,1
301221030,2,away,,,,1,0
301221004,2,home,,,,0,0
301221029,2,away,,,,0,0
301221023,2,away,,,,0,1
301221013,2,away,,,,0,1
301222001,2,home,,,,0,0
301222027,2,away,,,,0,1
301222028,2,away,,,,0,0
301222002,2,home,,,,0,1
301222018,2,home,,,,0,1
301222003,2,home,,,,0,1
301222016,2,away,,,,0,0
301222024,2,home,,,,0,0
301222012,2,away,,,,0,0
301223019,2,home,,,,0,1
301223023,2,away,,,,0,0
301223021,2,away,,,,0,0
301225018,2,home,,,,0,0
301225019,2,home,,,,1,0
301225013,2,away,,,,0,1
301225025,2,home,,,,0,0
301225009,2,home,,,,0,0
301226012,2,home,,,,0,0
301226005,2,away,,,,0,0
301226008,2,away,,,,0,1
301226003,2,home,,,,0,0
301226011,2,away,,,,0,0
301226024,2,home,,,,0,0
301226007,2,away,,,,1,0
301227017,2,away,,,,0,0
301227030,2,home,,,,0,0
301227015,2,away,,,,0,1
301227016,2,home,,,,0,1
301227025,2,away,,,,0,0
301227029,2,home,,,,1,0
301227010,2,home,,,,0,1
301227026,2,away,,,,0,0
301227023,2,away,,,,0,0
301227009,2,home,,,,0,1
301228005,2,away,,,,0,1
301228011,2,away,,,,0,0
301228014,2,home,,,,0,0
301228004,2,home,,,,0,1
301228006,2,away,,,,1,1
301228024,2,home,,,,0,0
301228007,2,home,,,,0,1
301229001,2,home,,,,0,0
301229027,2,home,,,,0,1
301229030,2,home,,,,0,1
301229008,2,home,,,,0,1
301229003,2,away,,,,0,1
301229016,2,away,,,,0,1
301229025,2,home,,,,0,0
301229010,2,away,,,,0,1
301229021,2,away,,,,0,0
301229023,2,home,,,,0,0
301229012,2,away,,,,0,0
301230019,2,home,,,,0,0
301230006,2,away,,,,0,0
301230022,2,home,,,,0,1
301231002,2,away,,,,1,1
301231004,2,home,,,,0,1
301231011,2,home,,,,1,1
301231030,2,away,,,,1,1
301231010,2,home,,,,0,0
301231025,2,home,,,,0,0
301231021,2,home,,,,0,0
301231013,2,home,,,,0,0
